,level_0,index,unnamed: 0,employeeid,environmentsatisfaction,jobsatisfaction,worklifebalance,datesurvey,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,infodate,jobinvolvement,performancerating,surveydate,unnamed: 0.1,attrition,retirementdate,retirementtype,resignationreason
4185,4185,8595,4185,4186,4.0,4.0,4.0,2016-12-31,39,Travel_Rarely,Human Resources,1,4,Medical,1,Male,1,Sales Executive,Married,36730,3.0,Y,14,8,1,19.0,3,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
4186,4186,8596,4186,4187,2.0,4.0,2.0,2016-12-31,24,Travel_Rarely,Human Resources,2,5,Human Resources,1,Male,3,Sales Executive,Married,47680,2.0,Y,11,8,1,6.0,2,2,2,0,2016-12-31,2,3,2016-12-31,,,,,
4187,4187,8597,4187,4188,4.0,3.0,2.0,2016-12-31,43,Travel_Rarely,Sales,9,5,Technical Degree,1,Female,1,Research Director,Divorced,12740,1.0,Y,19,8,0,6.0,3,5,1,4,2016-12-31,2,3,2016-12-31,,,,,
4188,4188,8598,4188,4189,1.0,3.0,3.0,2016-12-31,50,Travel_Rarely,Research & Development,12,4,Medical,1,Male,1,Research Director,Married,49000,1.0,Y,11,8,0,3.0,3,3,0,2,2016-12-31,2,3,2016-12-31,,,,,
4189,4189,8599,4189,4190,4.0,4.0,3.0,2016-12-31,35,Travel_Rarely,Sales,2,4,Marketing,1,Male,3,Manufacturing Director,Married,104660,1.0,Y,13,8,0,2.0,1,2,2,2,2016-12-31,3,3,2016-12-31,,,,,
4190,4190,8600,4190,4191,2.0,1.0,4.0,2016-12-31,36,Travel_Rarely,Research & Development,25,1,Life Sciences,1,Female,4,Sales Executive,Married,170070,9.0,Y,12,8,1,6.0,2,1,0,0,2016-12-31,2,3,2016-12-31,,,,,
4191,4191,8601,4191,4192,3.0,1.0,3.0,2016-12-31,33,Travel_Frequently,Sales,9,2,Marketing,1,Male,4,Human Resources,Married,29090,2.0,Y,11,8,0,10.0,2,5,1,3,2016-12-31,2,3,2016-12-31,,,,,
4192,4192,8602,4192,4193,3.0,4.0,3.0,2016-12-31,35,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Research Scientist,Divorced,57650,1.0,Y,14,8,1,1.0,2,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
4193,4193,8603,4193,4194,4.0,1.0,3.0,2016-12-31,27,Travel_Rarely,Sales,8,2,Marketing,1,Female,3,Research Scientist,Divorced,45990,1.0,Y,15,8,1,1.0,3,1,0,0,2016-12-31,2,3,2016-12-31,,,,,
4194,4194,8604,4194,4195,1.0,3.0,2.0,2016-12-31,26,Travel_Rarely,Sales,4,3,Marketing,1,Male,2,Manager,Single,24040,1.0,Y,12,8,0,1.0,6,1,0,1,2016-12-31,3,3,2016-12-31,,,,,
4195,4195,8605,4195,4196,4.0,3.0,3.0,2016-12-31,27,Travel_Frequently,Sales,24,3,Life Sciences,1,Male,4,Healthcare Representative,Single,31720,1.0,Y,20,8,1,9.0,1,9,1,7,2016-12-31,3,4,2016-12-31,,,,,
4196,4196,8606,4196,4197,3.0,4.0,3.0,2016-12-31,30,Travel_Frequently,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Single,20330,1.0,Y,14,8,1,12.0,3,12,3,7,2016-12-31,1,3,2016-12-31,,,,,
4197,4197,8607,4197,4198,2.0,3.0,3.0,2016-12-31,41,Travel_Rarely,Sales,20,4,Marketing,1,Male,2,Sales Executive,Married,102090,1.0,Y,13,8,1,23.0,2,22,15,8,2016-12-31,3,3,2016-12-31,,,,,
4198,4198,8608,4198,4199,2.0,3.0,3.0,2016-12-31,34,Non-Travel,Research & Development,7,2,Technical Degree,1,Female,1,Research Scientist,Single,86200,0.0,Y,13,8,1,10.0,2,9,8,7,2016-12-31,2,3,2016-12-31,,,,,
4199,4199,8609,4199,4200,2.0,2.0,3.0,2016-12-31,37,Travel_Rarely,Research & Development,17,3,Life Sciences,1,Female,3,Sales Executive,Married,20640,4.0,Y,16,8,0,8.0,3,1,0,0,2016-12-31,2,3,2016-12-31,,,,,
4200,4200,8610,4200,4201,1.0,4.0,3.0,2016-12-31,46,Travel_Frequently,Research & Development,20,3,Technical Degree,1,Male,3,Sales Executive,Single,40350,4.0,Y,14,8,1,14.0,2,9,0,8,2016-12-31,3,3,2016-12-31,,,,,
4201,4201,8611,4201,4202,4.0,4.0,3.0,2016-12-31,35,Travel_Rarely,Research & Development,8,4,Medical,1,Female,3,Research Scientist,Married,38380,1.0,Y,16,8,1,1.0,2,1,0,1,2016-12-31,3,3,2016-12-31,,,,,
4202,4202,8612,4202,4203,1.0,3.0,3.0,2016-12-31,48,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,1,Sales Executive,Single,45910,9.0,Y,16,8,0,23.0,6,1,0,0,2016-12-31,1,3,2016-12-31,,,,,
4203,4203,8613,4203,4204,3.0,3.0,2.0,2016-12-31,28,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Sales Executive,Single,25610,1.0,Y,22,8,1,2.0,3,2,2,2,2016-12-31,3,4,2016-12-31,,,,,
4204,4204,8614,4204,4205,2.0,1.0,2.0,2016-12-31,44,Travel_Rarely,Research & Development,1,1,Medical,1,Female,3,Research Scientist,Divorced,15630,5.0,Y,12,8,2,9.0,3,4,1,3,2016-12-31,3,3,2016-12-31,,,,,
4205,4205,8615,4205,4206,3.0,1.0,3.0,2016-12-31,35,Non-Travel,Research & Development,5,4,Technical Degree,1,Female,3,Manufacturing Director,Married,48980,2.0,Y,15,8,2,10.0,2,4,2,3,2016-12-31,3,3,2016-12-31,,,,,
4206,4206,8616,4206,4207,3.0,4.0,2.0,2016-12-31,26,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Female,3,Sales Executive,Married,47890,7.0,Y,20,8,1,5.0,2,2,0,0,2016-12-31,3,4,2016-12-31,,,,,
4207,4207,8617,4207,4208,1.0,4.0,3.0,2016-12-31,33,Travel_Frequently,Sales,29,4,Life Sciences,1,Female,1,Human Resources,Single,31800,1.0,Y,14,8,1,15.0,2,15,8,12,2016-12-31,3,3,2016-12-31,,,,,
4208,4208,8618,4208,4209,2.0,1.0,2.0,2016-12-31,35,Travel_Frequently,Research & Development,15,3,Medical,1,Male,3,Manufacturing Director,Married,65490,1.0,Y,20,8,0,9.0,3,9,1,8,2016-12-31,3,4,2016-12-31,,,,,
4209,4209,8619,4209,4210,3.0,1.0,3.0,2016-12-31,35,Travel_Rarely,Human Resources,3,2,Life Sciences,1,Female,1,Laboratory Technician,Married,63880,3.0,Y,13,8,0,4.0,6,2,2,2,2016-12-31,2,3,2016-12-31,,,,,
4210,4210,8620,4210,4211,4.0,4.0,2.0,2016-12-31,31,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,2,Research Scientist,Divorced,112440,3.0,Y,12,8,1,10.0,3,7,1,7,2016-12-31,3,3,2016-12-31,,,,,
4211,4211,8621,4211,4212,1.0,3.0,4.0,2016-12-31,37,Travel_Rarely,Sales,4,3,Marketing,1,Male,4,Human Resources,Divorced,160320,1.0,Y,13,8,0,7.0,2,7,0,7,2016-12-31,3,3,2016-12-31,,,,,
4212,4212,8622,4212,4213,1.0,4.0,3.0,2016-12-31,32,Travel_Rarely,Research & Development,21,3,Other,1,Male,2,Sales Executive,Married,23620,1.0,Y,11,8,0,9.0,2,9,7,8,2016-12-31,3,3,2016-12-31,,,,,
4213,4213,8623,4213,4214,4.0,4.0,3.0,2016-12-31,38,Travel_Frequently,Research & Development,25,3,Medical,1,Male,2,Manufacturing Director,Single,163280,1.0,Y,17,8,3,10.0,2,10,9,9,2016-12-31,3,3,2016-12-31,,,,,
4214,4214,8624,4214,4215,2.0,3.0,2.0,2016-12-31,50,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Research Scientist,Divorced,83760,5.0,Y,14,8,3,29.0,2,27,13,8,2016-12-31,3,3,2016-12-31,,,,,
4215,4215,8625,4215,4216,1.0,1.0,2.0,2016-12-31,59,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,1,Laboratory Technician,Single,166060,7.0,Y,11,8,0,28.0,6,21,7,9,2016-12-31,3,3,2016-12-31,,,,,
4216,4216,8626,4216,4217,3.0,3.0,3.0,2016-12-31,36,Travel_Rarely,Sales,1,2,Marketing,1,Female,2,Sales Executive,Divorced,86060,1.0,Y,14,8,2,17.0,3,17,12,8,2016-12-31,3,3,2016-12-31,,,,,
4217,4217,8627,4217,4218,4.0,3.0,3.0,2016-12-31,55,Travel_Rarely,Research & Development,7,3,Medical,1,Male,3,Research Scientist,Divorced,22720,2.0,Y,17,8,1,21.0,2,5,0,2,2016-12-31,3,3,2016-12-31,,,,,
4218,4218,8628,4218,4219,2.0,2.0,3.0,2016-12-31,36,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Female,2,Laboratory Technician,Single,20180,1.0,Y,13,8,0,6.0,5,6,0,3,2016-12-31,3,3,2016-12-31,,,,,
4219,4219,8629,4219,4220,2.0,4.0,3.0,2016-12-31,45,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,Sales Executive,Divorced,70830,2.0,Y,12,8,1,25.0,5,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
4220,4220,8630,4220,4221,2.0,1.0,2.0,2016-12-31,35,Travel_Frequently,Human Resources,9,3,Other,1,Female,2,Sales Representative,Married,40840,4.0,Y,13,8,1,5.0,3,3,1,2,2016-12-31,3,3,2016-12-31,,,,,
4221,4221,8631,4221,4222,4.0,3.0,2.0,2016-12-31,36,Travel_Rarely,Sales,7,2,Life Sciences,1,Male,4,Laboratory Technician,Married,144110,0.0,Y,18,8,3,2.0,2,1,0,0,2016-12-31,4,3,2016-12-31,,,,,
4222,4222,8632,4222,4223,1.0,3.0,2.0,2016-12-31,59,Travel_Frequently,Research & Development,10,4,Life Sciences,1,Male,3,Research Scientist,Single,23080,7.0,Y,19,8,1,20.0,4,4,1,3,2016-12-31,2,3,2016-12-31,,,,,
4223,4223,8633,4223,4224,3.0,2.0,3.0,2016-12-31,29,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,1,Sales Representative,Married,48410,0.0,Y,11,8,0,6.0,3,5,0,4,2016-12-31,3,3,2016-12-31,,,,,
4224,4224,8634,4224,4225,3.0,2.0,3.0,2016-12-31,31,Travel_Rarely,Research & Development,3,2,Medical,1,Female,3,Sales Executive,Single,42850,1.0,Y,21,8,1,1.0,2,1,1,0,2016-12-31,1,4,2016-12-31,,,,,
4225,4225,8635,4225,4226,2.0,2.0,3.0,2016-12-31,32,Travel_Rarely,Sales,3,4,Life Sciences,1,Male,2,Manufacturing Director,Married,97150,1.0,Y,15,8,1,10.0,1,10,0,9,2016-12-31,2,3,2016-12-31,,,,,
4226,4226,8636,4226,4227,2.0,4.0,3.0,2016-12-31,36,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Sales Representative,Married,43200,1.0,Y,17,8,0,5.0,2,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
4227,4227,8637,4227,4228,3.0,4.0,3.0,2016-12-31,31,Travel_Rarely,Research & Development,27,3,Medical,1,Female,2,Research Director,Single,21320,1.0,Y,18,8,0,11.0,3,11,1,8,2016-12-31,3,3,2016-12-31,,,,,
4228,4228,8638,4228,4229,3.0,1.0,3.0,2016-12-31,35,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Healthcare Representative,Single,101240,0.0,Y,14,8,1,16.0,2,15,2,8,2016-12-31,4,3,2016-12-31,,,,,
4229,4229,8639,4229,4230,4.0,1.0,4.0,2016-12-31,45,Travel_Rarely,Human Resources,14,3,Human Resources,1,Female,1,Sales Executive,Married,54730,4.0,Y,13,8,0,17.0,3,0,0,0,2016-12-31,1,3,2016-12-31,,,,,
4230,4230,8640,4230,4231,1.0,3.0,4.0,2016-12-31,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,3,Sales Executive,Single,52070,4.0,Y,17,8,3,16.0,3,5,0,2,2016-12-31,3,3,2016-12-31,,,,,
4231,4231,8641,4231,4232,2.0,2.0,3.0,2016-12-31,46,Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,Manager,Divorced,164370,8.0,Y,15,8,1,16.0,0,4,0,2,2016-12-31,3,3,2016-12-31,,,,,
4232,4232,8642,4232,4233,4.0,4.0,2.0,2016-12-31,30,Travel_Rarely,Sales,18,3,Life Sciences,1,Male,4,Human Resources,Married,22960,1.0,Y,18,8,1,10.0,2,10,3,0,2016-12-31,3,3,2016-12-31,,,,,
4233,4233,8643,4233,4234,2.0,3.0,3.0,2016-12-31,35,Travel_Rarely,Research & Development,20,4,Life Sciences,1,Female,3,Human Resources,Single,40690,1.0,Y,13,8,0,6.0,5,6,0,4,2016-12-31,3,3,2016-12-31,,,,,
4234,4234,8644,4234,4235,1.0,4.0,3.0,2016-12-31,55,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,74410,3.0,Y,12,8,1,24.0,4,1,1,0,2016-12-31,3,3,2016-12-31,,,,,
4235,4235,8645,4235,4236,2.0,4.0,3.0,2016-12-31,38,Non-Travel,Sales,11,1,Marketing,1,Male,2,Laboratory Technician,Divorced,24300,7.0,Y,13,8,2,17.0,2,13,1,9,2016-12-31,4,3,2016-12-31,,,,,
4236,4236,8646,4236,4237,1.0,2.0,3.0,2016-12-31,34,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Research Scientist,Married,58780,1.0,Y,14,8,0,5.0,1,5,1,3,2016-12-31,3,3,2016-12-31,,,,,
4237,4237,8647,4237,4238,4.0,4.0,2.0,2016-12-31,56,Travel_Rarely,Human Resources,2,1,Medical,1,Male,2,Sales Executive,Single,26440,4.0,Y,11,8,1,37.0,2,6,0,2,2016-12-31,3,3,2016-12-31,,,,,
4238,4238,8648,4238,4239,3.0,1.0,3.0,2016-12-31,23,Travel_Rarely,Research & Development,10,3,Medical,1,Male,2,Laboratory Technician,Divorced,64390,3.0,Y,22,8,3,3.0,2,0,0,0,2016-12-31,3,4,2016-12-31,,,,,
4239,4239,8649,4239,4240,4.0,4.0,3.0,2016-12-31,51,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Female,5,Manufacturing Director,Married,24510,3.0,Y,17,8,0,10.0,2,4,0,3,2016-12-31,2,3,2016-12-31,,,,,
4240,4240,8650,4240,4241,3.0,4.0,3.0,2016-12-31,30,Travel_Rarely,Sales,8,2,Technical Degree,1,Male,1,Sales Representative,Married,63920,1.0,Y,21,8,1,11.0,2,11,10,8,2016-12-31,4,4,2016-12-31,,,,,
4241,4241,8651,4241,4242,3.0,4.0,3.0,2016-12-31,46,Travel_Rarely,Sales,1,2,Medical,1,Female,2,Research Scientist,Single,97140,1.0,Y,22,8,0,9.0,0,9,4,7,2016-12-31,3,4,2016-12-31,,,,,
4242,4242,8652,4242,4243,3.0,2.0,2.0,2016-12-31,40,Travel_Frequently,Research & Development,6,3,Medical,1,Male,1,Healthcare Representative,Married,60770,1.0,Y,16,8,2,22.0,2,22,11,11,2016-12-31,2,3,2016-12-31,,,,,
4243,4243,8653,4243,4244,3.0,4.0,1.0,2016-12-31,51,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Female,5,Sales Representative,Single,24500,0.0,Y,12,8,1,11.0,2,10,1,0,2016-12-31,3,3,2016-12-31,,,,,
4244,4244,8654,4244,4245,3.0,2.0,2.0,2016-12-31,30,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,92500,1.0,Y,12,8,3,11.0,0,11,2,7,2016-12-31,3,3,2016-12-31,,,,,
4245,4245,8655,4245,4246,3.0,1.0,2.0,2016-12-31,46,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Laboratory Technician,Married,20740,2.0,Y,15,8,1,21.0,3,10,9,5,2016-12-31,3,3,2016-12-31,,,,,
4246,4246,8656,4246,4247,2.0,3.0,3.0,2016-12-31,32,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,Single,101690,1.0,Y,14,8,0,12.0,6,11,5,7,2016-12-31,2,3,2016-12-31,,,,,
4247,4247,8657,4247,4248,1.0,3.0,1.0,2016-12-31,54,Travel_Rarely,Research & Development,25,1,Medical,1,Female,1,Laboratory Technician,Married,48550,9.0,Y,25,8,1,16.0,2,4,0,3,2016-12-31,2,4,2016-12-31,,,,,
4248,4248,8658,4248,4249,1.0,3.0,2.0,2016-12-31,24,Travel_Rarely,Sales,6,2,Marketing,1,Male,2,Research Scientist,Married,40870,0.0,Y,20,8,3,4.0,1,3,0,2,2016-12-31,3,4,2016-12-31,,,,,
4249,4249,8659,4249,4250,2.0,3.0,4.0,2016-12-31,28,Non-Travel,Sales,9,4,Medical,1,Male,2,Laboratory Technician,Married,23670,1.0,Y,13,8,0,5.0,2,5,0,4,2016-12-31,2,3,2016-12-31,,,,,
4250,4250,8660,4250,4251,4.0,3.0,2.0,2016-12-31,58,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,2,Sales Executive,Single,29720,0.0,Y,14,8,0,38.0,2,37,1,8,2016-12-31,4,3,2016-12-31,,,,,
4251,4251,8661,4251,4252,2.0,2.0,4.0,2016-12-31,44,Non-Travel,Research & Development,23,2,Medical,1,Female,1,Research Scientist,Married,195860,4.0,Y,16,8,0,17.0,3,3,1,2,2016-12-31,2,3,2016-12-31,,,,,
4252,4252,8662,4252,4253,3.0,1.0,3.0,2016-12-31,37,Travel_Rarely,Human Resources,9,3,Human Resources,1,Male,2,Healthcare Representative,Divorced,54840,4.0,Y,17,8,0,7.0,4,3,0,2,2016-12-31,3,3,2016-12-31,,,,,
4253,4253,8663,4253,4254,4.0,1.0,3.0,2016-12-31,32,Travel_Rarely,Human Resources,12,2,Human Resources,1,Female,1,Sales Representative,Single,20610,1.0,Y,15,8,1,1.0,2,1,0,0,2016-12-31,2,3,2016-12-31,,,,,
4254,4254,8664,4254,4255,4.0,4.0,3.0,2016-12-31,20,Travel_Frequently,Sales,4,4,Life Sciences,1,Female,2,Healthcare Representative,Single,99240,1.0,Y,22,8,0,1.0,3,1,1,0,2016-12-31,3,4,2016-12-31,,,,,
4255,4255,8665,4255,4256,1.0,3.0,3.0,2016-12-31,34,Travel_Rarely,Research & Development,1,4,Other,1,Male,4,Laboratory Technician,Single,41980,1.0,Y,22,8,1,16.0,2,16,2,10,2016-12-31,2,4,2016-12-31,,,,,
4256,4256,8666,4256,4257,3.0,4.0,4.0,2016-12-31,37,Non-Travel,Sales,24,2,Life Sciences,1,Male,1,Research Scientist,Divorced,68150,5.0,Y,20,8,1,17.0,3,1,0,0,2016-12-31,3,4,2016-12-31,,,,,
4257,4257,8667,4257,4258,3.0,4.0,3.0,2016-12-31,59,Non-Travel,Research & Development,12,2,Life Sciences,1,Male,2,Sales Executive,Married,47230,9.0,Y,14,8,0,30.0,0,3,2,2,2016-12-31,3,3,2016-12-31,,,,,
4258,4258,8668,4258,4259,1.0,2.0,2.0,2016-12-31,50,Travel_Frequently,Research & Development,3,4,Medical,1,Male,4,Research Scientist,Married,61420,3.0,Y,13,8,2,28.0,3,8,0,7,2016-12-31,2,3,2016-12-31,,,,,
4259,4259,8669,4259,4260,3.0,3.0,3.0,2016-12-31,25,Travel_Rarely,Sales,10,1,Marketing,1,Male,2,Research Director,Single,82370,1.0,Y,13,8,0,6.0,6,6,0,3,2016-12-31,2,3,2016-12-31,,,,,
4260,4260,8670,4260,4261,4.0,4.0,3.0,2016-12-31,25,Travel_Rarely,Research & Development,26,3,Technical Degree,1,Male,1,Laboratory Technician,Married,88530,1.0,Y,22,8,1,2.0,3,2,2,1,2016-12-31,3,4,2016-12-31,,,,,
4261,4261,8671,4261,4262,2.0,4.0,3.0,2016-12-31,22,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,1,Sales Representative,Single,193310,1.0,Y,12,8,1,1.0,2,0,0,0,2016-12-31,3,3,2016-12-31,,,,,
4262,4262,8672,4262,4263,1.0,1.0,2.0,2016-12-31,51,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,1,Sales Executive,Single,20730,3.0,Y,14,8,1,23.0,4,13,12,8,2016-12-31,3,3,2016-12-31,,,,,
4263,4263,8673,4263,4264,1.0,3.0,3.0,2016-12-31,34,Travel_Frequently,Human Resources,4,4,Life Sciences,1,Female,5,Sales Executive,Single,55620,1.0,Y,15,8,0,9.0,3,9,0,6,2016-12-31,3,3,2016-12-31,,,,,
4264,4264,8674,4264,4265,4.0,4.0,3.0,2016-12-31,54,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,1,Laboratory Technician,Single,196130,2.0,Y,17,8,0,23.0,5,5,4,4,2016-12-31,3,3,2016-12-31,,,,,
4265,4265,8675,4265,4266,2.0,3.0,3.0,2016-12-31,24,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,Laboratory Technician,Married,34070,0.0,Y,13,8,1,6.0,4,5,1,2,2016-12-31,3,3,2016-12-31,,,,,
4266,4266,8676,4266,4267,3.0,2.0,3.0,2016-12-31,34,Travel_Rarely,Sales,4,3,Marketing,1,Female,2,Sales Representative,Divorced,50630,6.0,Y,12,8,1,12.0,2,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
4267,4267,8677,4267,4268,3.0,4.0,3.0,2016-12-31,37,Travel_Rarely,Sales,6,1,Technical Degree,1,Male,1,Laboratory Technician,Single,46390,2.0,Y,12,8,2,12.0,3,5,1,3,2016-12-31,3,3,2016-12-31,,,,,
4268,4268,8678,4268,4269,3.0,1.0,3.0,2016-12-31,34,Travel_Rarely,Sales,9,2,Medical,1,Male,2,Healthcare Representative,Single,48760,2.0,Y,21,8,1,14.0,3,11,5,8,2016-12-31,3,4,2016-12-31,,,,,
4269,4269,8679,4269,4270,2.0,4.0,3.0,2016-12-31,36,Travel_Frequently,Human Resources,7,3,Medical,1,Male,1,Research Scientist,Married,26900,0.0,Y,11,8,0,10.0,1,9,2,8,2016-12-31,3,3,2016-12-31,,,,,
4270,4270,8680,4270,4271,1.0,4.0,3.0,2016-12-31,36,Travel_Rarely,Research & Development,1,3,Medical,1,Female,2,Manufacturing Director,Divorced,175670,5.0,Y,13,8,0,7.0,6,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
4271,4271,8681,4271,4272,3.0,4.0,4.0,2016-12-31,43,Travel_Frequently,Research & Development,3,4,Life Sciences,1,Male,1,Sales Executive,Married,24080,1.0,Y,12,8,1,25.0,3,25,4,12,2016-12-31,3,3,2016-12-31,,,,,
4272,4272,8682,4272,4273,1.0,3.0,2.0,2016-12-31,30,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,3,Healthcare Representative,Divorced,28140,1.0,Y,24,8,0,10.0,2,10,0,9,2016-12-31,3,4,2016-12-31,,,,,
4273,4273,8683,4273,4274,3.0,2.0,4.0,2016-12-31,33,Non-Travel,Sales,7,3,Life Sciences,1,Male,2,Sales Executive,Married,112450,0.0,Y,21,8,0,8.0,3,7,0,7,2016-12-31,3,4,2016-12-31,,,,,
4274,4274,8684,4274,4275,2.0,2.0,3.0,2016-12-31,56,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,2,Laboratory Technician,Married,33120,9.0,Y,19,8,0,7.0,1,5,4,3,2016-12-31,1,3,2016-12-31,,,,,
4275,4275,8685,4275,4276,1.0,3.0,3.0,2016-12-31,51,Travel_Rarely,Research & Development,3,2,Other,1,Female,2,Sales Representative,Single,190490,7.0,Y,14,8,1,23.0,2,20,15,15,2016-12-31,3,3,2016-12-31,,,,,
4276,4276,8686,4276,4277,2.0,3.0,2.0,2016-12-31,31,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,Sales Executive,Married,21410,4.0,Y,20,8,0,12.0,2,7,7,7,2016-12-31,3,4,2016-12-31,,,,,
4277,4277,8687,4277,4278,3.0,2.0,2.0,2016-12-31,26,Travel_Rarely,Sales,17,3,Medical,1,Female,2,Manager,Married,57690,1.0,Y,19,8,0,5.0,4,5,4,3,2016-12-31,2,3,2016-12-31,,,,,
4278,4278,8688,4278,4279,4.0,4.0,2.0,2016-12-31,58,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Research Scientist,Married,43850,1.0,Y,13,8,1,40.0,2,40,15,6,2016-12-31,2,3,2016-12-31,,,,,
4279,4279,8689,4279,4280,4.0,3.0,2.0,2016-12-31,19,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Male,1,Manager,Single,53320,1.0,Y,23,8,1,0.0,2,0,0,0,2016-12-31,3,4,2016-12-31,,,,,
4280,4280,8690,4280,4281,3.0,4.0,3.0,2016-12-31,22,Travel_Rarely,Sales,29,4,Technical Degree,1,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1,2016-12-31,3,3,2016-12-31,,,,,
4281,4281,8691,4281,4282,3.0,1.0,2.0,2016-12-31,49,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Sales Executive,Married,47240,1.0,Y,11,8,1,16.0,3,15,5,11,2016-12-31,2,3,2016-12-31,,,,,
4282,4282,8692,4282,4283,2.0,3.0,3.0,2016-12-31,43,Travel_Frequently,Sales,2,2,Life Sciences,1,Male,1,Sales Executive,Single,32110,4.0,Y,13,8,0,18.0,2,3,1,2,2016-12-31,4,3,2016-12-31,,,,,
4283,4283,8693,4283,4284,3.0,4.0,3.0,2016-12-31,50,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,2,Sales Executive,Single,53770,4.0,Y,14,8,1,16.0,3,2,2,1,2016-12-31,4,3,2016-12-31,,,,,
4284,4284,8694,4284,4285,2.0,3.0,3.0,2016-12-31,31,Travel_Rarely,Research & Development,15,1,Medical,1,Female,2,Sales Executive,Married,40660,3.0,Y,22,8,0,4.0,2,2,2,2,2016-12-31,2,4,2016-12-31,,,,,
4285,4285,8695,4285,4286,3.0,3.0,3.0,2016-12-31,41,Travel_Rarely,Research & Development,17,2,Other,1,Male,1,Manufacturing Director,Divorced,52080,3.0,Y,11,8,3,12.0,2,9,0,7,2016-12-31,1,3,2016-12-31,,,,,
4286,4286,8696,4286,4287,3.0,3.0,3.0,2016-12-31,26,Travel_Rarely,Research & Development,17,4,Life Sciences,1,Male,2,Sales Executive,Married,48770,1.0,Y,13,8,1,8.0,5,8,5,7,2016-12-31,4,3,2016-12-31,,,,,
4287,4287,8697,4287,4288,2.0,2.0,3.0,2016-12-31,36,Travel_Rarely,Human Resources,25,1,Human Resources,1,Male,2,Research Scientist,Divorced,31170,6.0,Y,21,8,1,7.0,2,3,0,1,2016-12-31,4,4,2016-12-31,,,,,
4288,4288,8698,4288,4289,1.0,4.0,3.0,2016-12-31,51,Travel_Frequently,Research & Development,6,3,Life Sciences,1,Female,1,Manager,Single,15690,2.0,Y,11,8,0,18.0,2,4,0,3,2016-12-31,4,3,2016-12-31,,,,,
4289,4289,8699,4289,4290,4.0,3.0,4.0,2016-12-31,39,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,1,Research Scientist,Married,196580,4.0,Y,13,8,1,17.0,3,15,5,9,2016-12-31,4,3,2016-12-31,,,,,
4290,4290,8700,4290,4291,1.0,3.0,3.0,2016-12-31,25,Travel_Rarely,Sales,29,1,Medical,1,Female,3,Research Scientist,Married,30690,2.0,Y,14,8,1,6.0,3,2,2,2,2016-12-31,2,3,2016-12-31,,,,,
