,level_0,index,unnamed: 0,employeeid,environmentsatisfaction,jobsatisfaction,worklifebalance,datesurvey,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,infodate,jobinvolvement,performancerating,surveydate,unnamed: 0.1,attrition,retirementdate,retirementtype,resignationreason
3393,3393,3393,3393,3394,4.0,1.0,3.0,2015-12-31,29,Travel_Rarely,Human Resources,3,5,Life Sciences,1,Male,1,Sales Executive,Single,27230,6.0,Y,11,8,1,3.0,2,0,0,0,2015-12-31,2,3,2015-12-31,,,,,
3394,3394,3394,3394,3395,2.0,4.0,3.0,2015-12-31,33,Travel_Rarely,Research & Development,2,2,Technical Degree,1,Male,2,Laboratory Technician,Single,34790,3.0,Y,12,8,0,5.0,3,3,0,2,2015-12-31,3,3,2015-12-31,,,,,
3395,3395,3395,3395,3396,4.0,4.0,3.0,2015-12-31,45,Travel_Rarely,Research & Development,26,1,Medical,1,Female,3,Healthcare Representative,Divorced,27940,3.0,Y,19,8,1,8.0,2,5,0,2,2015-12-31,3,3,2015-12-31,,,,,
3396,3396,3396,3396,3397,4.0,4.0,2.0,2015-12-31,50,Travel_Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,Divorced,52490,9.0,Y,21,8,2,32.0,2,5,1,3,2015-12-31,2,4,2015-12-31,,,,,
3397,3397,3397,3397,3398,3.0,2.0,3.0,2015-12-31,33,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Human Resources,Married,21760,1.0,Y,14,8,1,6.0,2,6,1,2,2015-12-31,2,3,2015-12-31,,,,,
3398,3398,3398,3398,3399,1.0,3.0,4.0,2015-12-31,41,Travel_Frequently,Sales,11,3,Other,1,Male,1,Laboratory Technician,Divorced,168720,2.0,Y,15,8,1,21.0,2,18,0,11,2015-12-31,3,3,2015-12-31,,,,,
3399,3399,3399,3399,3400,3.0,2.0,3.0,2015-12-31,27,Travel_Rarely,Research & Development,20,4,Other,1,Male,2,Manufacturing Director,Married,34850,9.0,Y,17,8,2,4.0,2,2,2,2,2015-12-31,3,3,2015-12-31,,,,,
3400,3400,3400,3400,3401,4.0,1.0,3.0,2015-12-31,45,Non-Travel,Sales,2,3,Medical,1,Female,1,Sales Executive,Married,66440,1.0,Y,12,8,0,9.0,3,9,0,8,2015-12-31,4,3,2015-12-31,,,,,
3401,3401,3401,3401,3402,4.0,4.0,3.0,2015-12-31,47,Travel_Rarely,Sales,18,4,Medical,1,Female,2,Research Scientist,Single,55820,1.0,Y,16,8,0,9.0,3,9,0,7,2015-12-31,3,3,2015-12-31,,,,,
3402,3402,3402,3402,3403,1.0,3.0,3.0,2015-12-31,30,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,2,Healthcare Representative,Married,40000,4.0,Y,12,8,0,7.0,5,5,0,1,2015-12-31,2,3,2015-12-31,,,,,
3403,3403,3403,3403,3404,4.0,3.0,3.0,2015-12-31,50,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Female,2,Sales Executive,Married,134960,3.0,Y,18,8,1,22.0,3,12,1,5,2015-12-31,3,3,2015-12-31,,,,,
3404,3404,3404,3404,3405,3.0,3.0,2.0,2015-12-31,38,Travel_Frequently,Research & Development,13,3,Technical Degree,1,Male,1,Manufacturing Director,Married,32100,0.0,Y,17,8,2,3.0,5,2,0,2,2015-12-31,2,3,2015-12-31,,,,,
3405,3405,3405,3405,3406,4.0,3.0,3.0,2015-12-31,46,Travel_Rarely,Research & Development,28,3,Medical,1,Female,3,Human Resources,Divorced,190450,6.0,Y,11,8,3,13.0,2,8,0,7,2015-12-31,3,3,2015-12-31,,,,,
3406,3406,3406,3406,3407,4.0,3.0,3.0,2015-12-31,24,Travel_Rarely,Sales,28,3,Life Sciences,1,Female,1,Healthcare Representative,Divorced,118490,1.0,Y,16,8,1,5.0,3,4,3,2,2015-12-31,3,3,2015-12-31,,,,,
3407,3407,3407,3407,3408,3.0,2.0,1.0,2015-12-31,35,Travel_Rarely,Sales,24,3,Medical,1,Male,3,Healthcare Representative,Divorced,20700,1.0,Y,13,8,3,5.0,1,4,0,2,2015-12-31,2,3,2015-12-31,,,,,
3408,3408,3408,3408,3409,3.0,1.0,3.0,2015-12-31,31,Travel_Frequently,Research & Development,5,2,Technical Degree,1,Male,2,Sales Executive,Married,65020,1.0,Y,12,8,0,4.0,3,4,0,3,2015-12-31,3,3,2015-12-31,,,,,
3409,3409,3409,3409,3410,2.0,4.0,3.0,2015-12-31,18,Non-Travel,Sales,5,4,Other,1,Male,2,Manager,Single,32300,1.0,Y,12,8,1,0.0,3,0,0,0,2015-12-31,3,3,2015-12-31,,,,,
3410,3410,3410,3410,3411,3.0,3.0,3.0,2015-12-31,54,Travel_Rarely,Sales,23,3,Medical,1,Female,1,Laboratory Technician,Married,136030,8.0,Y,13,8,1,22.0,2,10,0,8,2015-12-31,3,3,2015-12-31,,,,,
3411,3411,3411,3411,3412,3.0,3.0,2.0,2015-12-31,35,Travel_Rarely,Research & Development,6,4,Medical,1,Female,1,Manufacturing Director,Divorced,119960,1.0,Y,19,8,2,16.0,3,16,10,1,2015-12-31,3,3,2015-12-31,,,,,
3412,3412,3412,3412,3413,2.0,1.0,2.0,2015-12-31,30,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,5,Healthcare Representative,Married,56050,0.0,Y,12,8,1,9.0,0,8,1,7,2015-12-31,2,3,2015-12-31,,,,,
3413,3413,3413,3413,3414,4.0,1.0,3.0,2015-12-31,20,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Female,2,Research Scientist,Single,63970,1.0,Y,17,8,1,1.0,3,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
3414,3414,3414,3414,3415,2.0,2.0,3.0,2015-12-31,30,Travel_Frequently,Research & Development,8,4,Medical,1,Male,1,Sales Executive,Single,191440,0.0,Y,11,8,0,4.0,3,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
3415,3415,3415,3415,3416,4.0,4.0,3.0,2015-12-31,26,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Research Scientist,Married,175840,1.0,Y,20,8,0,8.0,2,8,1,3,2015-12-31,3,4,2015-12-31,,,,,
3416,3416,3416,3416,3417,2.0,1.0,2.0,2015-12-31,22,Travel_Rarely,Research & Development,8,3,Other,1,Male,2,Sales Representative,Married,49070,1.0,Y,21,8,1,4.0,2,4,1,1,2015-12-31,3,4,2015-12-31,,,,,
3417,3417,3417,3417,3418,1.0,3.0,3.0,2015-12-31,48,Travel_Rarely,Human Resources,2,4,Medical,1,Male,2,Sales Executive,Single,45540,2.0,Y,11,8,2,19.0,3,2,2,2,2015-12-31,3,3,2015-12-31,,,,,
3418,3418,3418,3418,3419,3.0,3.0,3.0,2015-12-31,48,Travel_Rarely,Sales,3,3,Medical,1,Male,1,Research Director,Single,54150,7.0,Y,11,8,1,27.0,1,15,4,8,2015-12-31,3,3,2015-12-31,,,,,
3419,3419,3419,3419,3420,4.0,3.0,3.0,2015-12-31,41,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Research Scientist,Single,47410,6.0,Y,16,8,0,8.0,3,2,2,1,2015-12-31,3,3,2015-12-31,,,,,
3420,3420,3420,3420,3421,4.0,4.0,3.0,2015-12-31,39,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,Human Resources,Married,21150,1.0,Y,18,8,0,21.0,3,21,11,8,2015-12-31,4,3,2015-12-31,,,,,
3421,3421,3421,3421,3422,1.0,4.0,3.0,2015-12-31,27,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Human Resources,Married,31610,0.0,Y,13,8,2,4.0,0,3,2,2,2015-12-31,3,3,2015-12-31,,,,,
3422,3422,3422,3422,3423,2.0,4.0,2.0,2015-12-31,35,Travel_Rarely,Sales,24,3,Medical,1,Male,5,Sales Executive,Divorced,57450,1.0,Y,17,8,3,3.0,4,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
3423,3423,3423,3423,3424,4.0,3.0,4.0,2015-12-31,42,Travel_Rarely,Research & Development,23,4,Other,1,Male,1,Research Scientist,Married,23730,6.0,Y,14,8,1,21.0,3,1,0,0,2015-12-31,4,3,2015-12-31,,,,,
3424,3424,3424,3424,3425,1.0,4.0,3.0,2015-12-31,50,Travel_Rarely,Sales,27,3,Medical,1,Male,2,Sales Executive,Married,33100,4.0,Y,22,8,1,8.0,3,1,0,0,2015-12-31,4,4,2015-12-31,,,,,
3425,3425,3425,3425,3426,3.0,4.0,3.0,2015-12-31,59,Travel_Rarely,Research & Development,16,4,Medical,1,Female,5,Laboratory Technician,Single,186650,3.0,Y,12,8,0,30.0,3,5,4,3,2015-12-31,2,3,2015-12-31,,,,,
3426,3426,3426,3426,3427,1.0,2.0,1.0,2015-12-31,37,Travel_Rarely,Sales,15,3,Marketing,1,Male,2,Laboratory Technician,Married,44850,5.0,Y,11,8,1,15.0,2,1,0,0,2015-12-31,4,3,2015-12-31,,,,,
3427,3427,3427,3427,3428,3.0,2.0,3.0,2015-12-31,55,Travel_Frequently,Research & Development,26,2,Life Sciences,1,Female,2,Sales Executive,Married,27890,3.0,Y,13,8,1,17.0,2,8,6,7,2015-12-31,2,3,2015-12-31,,,,,
3428,3428,3428,3428,3429,2.0,3.0,3.0,2015-12-31,41,Non-Travel,Research & Development,19,1,Life Sciences,1,Male,2,Research Scientist,Divorced,58280,1.0,Y,13,8,0,21.0,0,21,5,10,2015-12-31,3,3,2015-12-31,,,,,
3429,3429,3429,3429,3430,2.0,4.0,3.0,2015-12-31,38,Travel_Rarely,Research & Development,24,2,Other,1,Female,1,Laboratory Technician,Single,23260,8.0,Y,14,8,0,19.0,3,1,0,0,2015-12-31,4,3,2015-12-31,,,,,
3430,3430,3430,3430,3431,2.0,1.0,3.0,2015-12-31,26,Non-Travel,Research & Development,21,1,Life Sciences,1,Female,1,Manufacturing Director,Single,135250,8.0,Y,17,8,1,7.0,4,2,2,2,2015-12-31,2,3,2015-12-31,,,,,
3431,3431,3431,3431,3432,1.0,4.0,3.0,2015-12-31,52,Travel_Rarely,Research & Development,5,4,Medical,1,Female,4,Human Resources,Married,14200,1.0,Y,13,8,1,33.0,2,32,6,9,2015-12-31,4,3,2015-12-31,,,,,
3432,3432,3432,3432,3433,4.0,4.0,3.0,2015-12-31,44,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Female,1,Healthcare Representative,Married,80200,3.0,Y,11,8,1,23.0,2,12,11,11,2015-12-31,3,3,2015-12-31,,,,,
3433,3433,3433,3433,3434,4.0,3.0,3.0,2015-12-31,50,Non-Travel,Human Resources,2,2,Life Sciences,1,Male,1,Laboratory Technician,Married,36880,0.0,Y,11,8,0,19.0,3,18,0,13,2015-12-31,2,3,2015-12-31,,,,,
3434,3434,3434,3434,3435,3.0,1.0,3.0,2015-12-31,36,Travel_Rarely,Sales,2,4,Technical Degree,1,Male,4,Sales Executive,Single,54820,1.0,Y,18,8,0,18.0,3,17,15,14,2015-12-31,3,3,2015-12-31,,,,,
3435,3435,3435,3435,3436,4.0,1.0,3.0,2015-12-31,39,Travel_Frequently,Sales,11,3,Marketing,1,Male,1,Sales Executive,Single,160150,1.0,Y,11,8,0,21.0,3,21,2,8,2015-12-31,4,3,2015-12-31,,,,,
3436,3436,3436,3436,3437,2.0,4.0,2.0,2015-12-31,33,Non-Travel,Sales,9,2,Technical Degree,1,Male,5,Sales Representative,Single,12000,0.0,Y,11,8,1,3.0,3,2,2,2,2015-12-31,3,3,2015-12-31,,,,,
3437,3437,3437,3437,3438,4.0,4.0,4.0,2015-12-31,45,Travel_Rarely,Research & Development,7,2,Other,1,Male,1,Human Resources,Married,56610,3.0,Y,12,8,0,26.0,2,9,1,1,2015-12-31,2,3,2015-12-31,,,,,
3438,3438,3438,3438,3439,4.0,3.0,3.0,2015-12-31,32,Non-Travel,Research & Development,15,3,Medical,1,Male,2,Manager,Single,69290,9.0,Y,20,8,0,10.0,6,8,7,7,2015-12-31,1,4,2015-12-31,,,,,
3439,3439,3439,3439,3440,2.0,4.0,2.0,2015-12-31,34,Travel_Rarely,Sales,6,4,Marketing,1,Male,2,Research Director,Divorced,96130,0.0,Y,12,8,1,16.0,5,15,0,9,2015-12-31,2,3,2015-12-31,,,,,
3440,3440,3440,3440,3441,2.0,4.0,1.0,2015-12-31,59,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Male,2,Research Scientist,Married,56740,3.0,Y,12,8,0,14.0,6,6,0,4,2015-12-31,3,3,2015-12-31,,,,,
3441,3441,3441,3441,3442,2.0,2.0,3.0,2015-12-31,45,Travel_Rarely,Research & Development,16,1,Medical,1,Male,2,Sales Executive,Single,54840,1.0,Y,20,8,3,6.0,6,6,0,4,2015-12-31,3,4,2015-12-31,,,,,
3442,3442,3442,3442,3443,3.0,2.0,3.0,2015-12-31,53,Travel_Frequently,Sales,8,2,Medical,1,Male,2,Research Scientist,Married,120610,2.0,Y,20,8,1,30.0,2,15,6,12,2015-12-31,4,4,2015-12-31,,,,,
3443,3443,3443,3443,3444,1.0,3.0,2.0,2015-12-31,36,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,Divorced,56600,7.0,Y,12,8,0,9.0,3,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
3444,3444,3444,3444,3445,1.0,1.0,3.0,2015-12-31,26,Travel_Frequently,Sales,2,3,Life Sciences,1,Male,2,Research Scientist,Married,48210,6.0,Y,14,8,2,6.0,2,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
3445,3445,3445,3445,3446,3.0,3.0,3.0,2015-12-31,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,1,Sales Representative,Married,64100,1.0,Y,13,8,1,1.0,5,1,0,0,2015-12-31,2,3,2015-12-31,,,,,
3446,3446,3446,3446,3447,4.0,2.0,3.0,2015-12-31,28,Travel_Rarely,Research & Development,10,3,Other,1,Male,2,Sales Representative,Married,52100,1.0,Y,15,8,0,1.0,1,1,0,0,2015-12-31,4,3,2015-12-31,,,,,
3447,3447,3447,3447,3448,3.0,3.0,3.0,2015-12-31,38,Travel_Frequently,Sales,9,4,Medical,1,Male,2,Research Scientist,Married,26950,3.0,Y,14,8,1,8.0,4,2,2,2,2015-12-31,1,3,2015-12-31,,,,,
3448,3448,3448,3448,3449,2.0,3.0,2.0,2015-12-31,50,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Male,1,Sales Executive,Married,118780,2.0,Y,13,8,1,29.0,2,8,7,7,2015-12-31,3,3,2015-12-31,,,,,
3449,3449,3449,3449,3450,4.0,2.0,2.0,2015-12-31,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Laboratory Technician,Single,170680,3.0,Y,23,8,0,8.0,6,4,0,1,2015-12-31,3,4,2015-12-31,,,,,
3450,3450,3450,3450,3451,3.0,1.0,2.0,2015-12-31,40,Travel_Rarely,Human Resources,2,3,Medical,1,Male,5,Sales Executive,Married,24550,1.0,Y,15,8,1,8.0,2,7,7,5,2015-12-31,3,3,2015-12-31,,,,,
3451,3451,3451,3451,3452,1.0,3.0,3.0,2015-12-31,26,Travel_Frequently,Research & Development,3,3,Medical,1,Male,2,Laboratory Technician,Divorced,139640,1.0,Y,11,8,2,5.0,1,5,1,3,2015-12-31,2,3,2015-12-31,,,,,
3452,3452,3452,3452,3453,4.0,4.0,3.0,2015-12-31,46,Travel_Rarely,Research & Development,2,1,Medical,1,Female,3,Research Scientist,Divorced,49410,9.0,Y,13,8,2,23.0,2,2,2,2,2015-12-31,2,3,2015-12-31,,,,,
3453,3453,3453,3453,3454,3.0,3.0,3.0,2015-12-31,54,Travel_Rarely,Research & Development,5,3,Medical,1,Female,2,Manufacturing Director,Married,24780,6.0,Y,11,8,0,13.0,0,9,7,0,2015-12-31,3,3,2015-12-31,,,,,
3454,3454,3454,3454,3455,1.0,3.0,3.0,2015-12-31,56,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,2,Manufacturing Director,Married,52280,2.0,Y,11,8,0,18.0,4,5,0,3,2015-12-31,3,3,2015-12-31,,,,,
3455,3455,3455,3455,3456,4.0,4.0,2.0,2015-12-31,36,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Female,2,Human Resources,Single,44780,0.0,Y,18,8,1,15.0,3,14,7,8,2015-12-31,3,3,2015-12-31,,,,,
3456,3456,3456,3456,3457,3.0,1.0,4.0,2015-12-31,55,Non-Travel,Research & Development,2,3,Medical,1,Female,2,Manager,Single,75470,7.0,Y,16,8,0,31.0,2,9,6,2,2015-12-31,2,3,2015-12-31,,,,,
3457,3457,3457,3457,3458,3.0,4.0,3.0,2015-12-31,43,Travel_Rarely,Sales,25,2,Life Sciences,1,Male,3,Research Scientist,Divorced,50550,5.0,Y,22,8,0,18.0,2,1,0,0,2015-12-31,2,4,2015-12-31,,,,,
3458,3458,3458,3458,3459,4.0,4.0,3.0,2015-12-31,20,Travel_Frequently,Sales,8,3,Marketing,1,Male,3,Sales Executive,Single,34640,1.0,Y,20,8,0,2.0,3,2,0,2,2015-12-31,2,4,2015-12-31,,,,,
3459,3459,3459,3459,3460,3.0,1.0,2.0,2015-12-31,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Manager,Single,57750,1.0,Y,18,8,0,1.0,2,1,1,0,2015-12-31,3,3,2015-12-31,,,,,
3460,3460,3460,3460,3461,4.0,1.0,3.0,2015-12-31,46,Travel_Rarely,Sales,12,3,Marketing,1,Female,3,Healthcare Representative,Divorced,89430,8.0,Y,12,8,1,19.0,6,16,1,7,2015-12-31,3,3,2015-12-31,,,,,
3461,3461,3461,3461,3462,1.0,3.0,4.0,2015-12-31,51,Travel_Rarely,Sales,23,3,Medical,1,Female,2,Research Scientist,Married,192720,9.0,Y,20,8,0,18.0,2,10,2,7,2015-12-31,3,4,2015-12-31,,,,,
3462,3462,3462,3462,3463,2.0,1.0,2.0,2015-12-31,28,Non-Travel,Research & Development,19,4,Life Sciences,1,Female,4,Laboratory Technician,Single,52380,1.0,Y,17,8,1,10.0,4,10,1,9,2015-12-31,2,3,2015-12-31,,,,,
3463,3463,3463,3463,3464,1.0,1.0,3.0,2015-12-31,26,Travel_Rarely,Research & Development,5,4,Medical,1,Female,2,Sales Executive,Married,46820,1.0,Y,11,8,1,6.0,3,5,1,3,2015-12-31,1,3,2015-12-31,,,,,
3464,3464,3464,3464,3465,3.0,1.0,2.0,2015-12-31,30,Travel_Rarely,Research & Development,8,3,Medical,1,Female,1,Sales Executive,Married,183000,0.0,Y,14,8,0,7.0,6,6,0,2,2015-12-31,3,3,2015-12-31,,,,,
3465,3465,3465,3465,3466,2.0,3.0,3.0,2015-12-31,41,Travel_Rarely,Sales,1,4,Life Sciences,1,Female,1,Research Director,Married,52570,1.0,Y,14,8,0,10.0,2,10,0,8,2015-12-31,4,3,2015-12-31,,,,,
3466,3466,3466,3466,3467,3.0,3.0,2.0,2015-12-31,38,Travel_Rarely,Research & Development,5,3,Technical Degree,1,Male,1,Sales Executive,Married,63490,0.0,Y,11,8,0,20.0,3,19,1,9,2015-12-31,3,3,2015-12-31,,,,,
3467,3467,3467,3467,3468,1.0,4.0,3.0,2015-12-31,40,Travel_Rarely,Sales,1,4,Marketing,1,Male,1,Sales Executive,Married,48690,4.0,Y,12,8,0,14.0,2,11,11,1,2015-12-31,3,3,2015-12-31,,,,,
3468,3468,3468,3468,3469,1.0,3.0,3.0,2015-12-31,27,Non-Travel,Sales,11,3,Technical Degree,1,Female,2,Laboratory Technician,Married,99850,1.0,Y,14,8,1,3.0,3,3,1,2,2015-12-31,2,3,2015-12-31,,,,,
3469,3469,3469,3469,3470,4.0,2.0,3.0,2015-12-31,55,Travel_Frequently,Research & Development,23,5,Life Sciences,1,Male,3,Laboratory Technician,Married,36970,3.0,Y,13,8,1,23.0,1,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
3470,3470,3470,3470,3471,3.0,3.0,4.0,2015-12-31,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Healthcare Representative,Single,74570,3.0,Y,11,8,2,10.0,1,8,1,7,2015-12-31,4,3,2015-12-31,,,,,
3471,3471,3471,3471,3472,2.0,1.0,3.0,2015-12-31,44,Travel_Rarely,Research & Development,18,4,Life Sciences,1,Female,2,Sales Executive,Married,21190,9.0,Y,15,8,0,24.0,3,20,3,6,2015-12-31,3,3,2015-12-31,,,,,
3472,3472,3472,3472,3473,4.0,4.0,3.0,2015-12-31,33,Travel_Rarely,Sales,23,4,Marketing,1,Female,4,Sales Executive,Divorced,39830,4.0,Y,12,8,0,9.0,3,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
3473,3473,3473,3473,3474,4.0,1.0,3.0,2015-12-31,35,Travel_Rarely,Sales,7,4,Life Sciences,1,Male,3,Sales Representative,Single,61180,0.0,Y,21,8,1,9.0,3,8,4,7,2015-12-31,2,4,2015-12-31,,,,,
3474,3474,3474,3474,3475,1.0,3.0,3.0,2015-12-31,33,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,1,Sales Executive,Single,62140,1.0,Y,19,8,2,14.0,3,13,3,8,2015-12-31,3,3,2015-12-31,,,,,
3475,3475,3475,3475,3476,1.0,3.0,2.0,2015-12-31,28,Travel_Rarely,Human Resources,1,1,Human Resources,1,Male,2,Research Scientist,Divorced,63470,1.0,Y,15,8,1,4.0,2,4,2,2,2015-12-31,3,3,2015-12-31,,,,,
3476,3476,3476,3476,3477,1.0,4.0,2.0,2015-12-31,34,Travel_Frequently,Sales,29,4,Marketing,1,Male,1,Research Scientist,Single,115100,0.0,Y,14,8,1,7.0,5,6,0,4,2015-12-31,3,3,2015-12-31,,,,,
3477,3477,3477,3477,3478,4.0,4.0,3.0,2015-12-31,37,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Male,4,Sales Executive,Divorced,71430,2.0,Y,21,8,0,8.0,6,1,0,0,2015-12-31,2,4,2015-12-31,,,,,
3478,3478,3478,3478,3479,4.0,4.0,4.0,2015-12-31,25,Travel_Rarely,Human Resources,25,4,Human Resources,1,Female,2,Research Scientist,Married,82680,1.0,Y,12,8,0,7.0,3,7,5,6,2015-12-31,2,3,2015-12-31,,,,,
3479,3479,3479,3479,3480,1.0,3.0,2.0,2015-12-31,26,Travel_Rarely,Sales,8,2,Marketing,1,Male,2,Sales Executive,Divorced,80950,1.0,Y,15,8,0,1.0,3,1,0,0,2015-12-31,4,3,2015-12-31,,,,,
3480,3480,3480,3480,3481,1.0,2.0,3.0,2015-12-31,33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Male,4,Manufacturing Director,Single,29040,4.0,Y,13,8,0,5.0,2,2,2,2,2015-12-31,3,3,2015-12-31,,,,,
3481,3481,3481,3481,3482,4.0,1.0,3.0,2015-12-31,42,Travel_Rarely,Research & Development,11,1,Life Sciences,1,Male,4,Research Scientist,Married,60320,0.0,Y,14,8,0,23.0,2,22,13,7,2015-12-31,2,3,2015-12-31,,,,,
3482,3482,3482,3482,3483,1.0,2.0,3.0,2015-12-31,28,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,2,Manager,Divorced,29760,1.0,Y,14,8,0,1.0,3,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
3483,3483,3483,3483,3484,4.0,3.0,3.0,2015-12-31,50,Travel_Frequently,Research & Development,1,4,Medical,1,Male,2,Research Scientist,Single,159920,3.0,Y,14,8,0,5.0,3,0,0,0,2015-12-31,3,3,2015-12-31,,,,,
3484,3484,3484,3484,3485,4.0,2.0,3.0,2015-12-31,33,Travel_Frequently,Sales,9,3,Medical,1,Female,2,Research Scientist,Married,46490,0.0,Y,12,8,0,4.0,2,3,0,2,2015-12-31,2,3,2015-12-31,,,,,
3485,3485,3485,3485,3486,3.0,4.0,3.0,2015-12-31,34,Non-Travel,Sales,1,1,Marketing,1,Female,2,Research Director,Married,26960,3.0,Y,23,8,0,6.0,3,0,0,0,2015-12-31,3,4,2015-12-31,,,,,
3486,3486,3486,3486,3487,1.0,4.0,2.0,2015-12-31,48,Non-Travel,Sales,2,1,Life Sciences,1,Male,2,Sales Executive,Single,23700,2.0,Y,11,8,0,27.0,3,5,2,1,2015-12-31,3,3,2015-12-31,,,,,
3487,3487,3487,3487,3488,2.0,3.0,3.0,2015-12-31,45,Non-Travel,Research & Development,1,3,Medical,1,Female,2,Human Resources,Married,125040,1.0,Y,12,8,1,15.0,2,15,4,12,2015-12-31,3,3,2015-12-31,,,,,
3488,3488,3488,3488,3489,2.0,2.0,3.0,2015-12-31,52,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,1,Sales Executive,Single,59740,7.0,Y,18,8,1,18.0,6,8,4,0,2015-12-31,3,3,2015-12-31,,,,,
3489,3489,3489,3489,3490,3.0,3.0,3.0,2015-12-31,38,Travel_Rarely,Research & Development,6,2,Medical,1,Male,1,Research Scientist,Divorced,47360,0.0,Y,11,8,1,9.0,3,8,2,7,2015-12-31,2,3,2015-12-31,,,,,
3490,3490,3490,3490,3491,3.0,4.0,3.0,2015-12-31,29,Travel_Rarely,Research & Development,8,3,Medical,1,Female,4,Research Scientist,Divorced,52960,4.0,Y,14,8,0,11.0,3,7,1,7,2015-12-31,4,3,2015-12-31,,,,,
3491,3491,3491,3491,3492,4.0,2.0,2.0,2015-12-31,28,Travel_Rarely,Human Resources,1,3,Human Resources,1,Female,4,Laboratory Technician,Divorced,67810,0.0,Y,15,8,1,10.0,2,9,1,7,2015-12-31,3,3,2015-12-31,,,,,
3492,3492,3492,3492,3493,1.0,3.0,3.0,2015-12-31,46,Travel_Rarely,Research & Development,6,4,Medical,1,Male,3,Sales Executive,Married,21740,3.0,Y,11,8,1,23.0,3,12,4,9,2015-12-31,3,3,2015-12-31,,,,,
3493,3493,3493,3493,3494,4.0,2.0,3.0,2015-12-31,38,Travel_Rarely,Research & Development,7,4,Medical,1,Male,1,Sales Executive,Single,66530,7.0,Y,20,8,1,10.0,2,1,0,0,2015-12-31,3,4,2015-12-31,,,,,
3494,3494,3494,3494,3495,3.0,1.0,3.0,2015-12-31,43,Travel_Frequently,Research & Development,5,3,Medical,1,Female,2,Laboratory Technician,Married,96990,8.0,Y,19,8,1,18.0,3,8,0,1,2015-12-31,3,3,2015-12-31,,,,,
3495,3495,3495,3495,3496,1.0,4.0,3.0,2015-12-31,39,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Healthcare Representative,Divorced,67550,7.0,Y,14,8,1,21.0,2,18,11,5,2015-12-31,3,3,2015-12-31,,,,,
3496,3496,3496,3496,3497,3.0,3.0,4.0,2015-12-31,40,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Male,1,Healthcare Representative,Single,22130,1.0,Y,17,8,0,21.0,4,20,4,9,2015-12-31,3,3,2015-12-31,,,,,
3497,3497,3497,3497,3498,4.0,2.0,4.0,2015-12-31,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Female,1,Research Scientist,Single,26100,1.0,Y,11,8,1,2.0,3,2,2,2,2015-12-31,2,3,2015-12-31,,,,,
3498,3498,3498,3498,3499,3.0,2.0,2.0,2015-12-31,39,Non-Travel,Research & Development,6,3,Life Sciences,1,Male,1,Laboratory Technician,Single,28510,9.0,Y,15,8,0,9.0,2,5,0,3,2015-12-31,3,3,2015-12-31,,,,,
3499,3499,3499,3499,3500,1.0,4.0,3.0,2015-12-31,36,Non-Travel,Research & Development,1,3,Medical,1,Male,3,Sales Representative,Single,34520,2.0,Y,13,8,3,18.0,4,11,0,9,2015-12-31,4,3,2015-12-31,,,,,
